ID,GJ,SF,SFDM,CS,CSDM,XQ,XQDM,YZBM
1906,中华人民共和国,湖南省,430000,岳阳市,430600,临湘市,430682,414300
1907,中华人民共和国,湖南省,430000,岳阳市,430600,其它区,430683,414000
1908,中华人民共和国,湖南省,430000,常德市,430700,武陵区,430702,415000
1909,中华人民共和国,湖南省,430000,常德市,430700,鼎城区,430703,415100
1910,中华人民共和国,湖南省,430000,常德市,430700,安乡县,430721,415600
1911,中华人民共和国,湖南省,430000,常德市,430700,汉寿县,430722,415900
1912,中华人民共和国,湖南省,430000,常德市,430700,澧县,430723,415500
1913,中华人民共和国,湖南省,430000,常德市,430700,临澧县,430724,415200
1914,中华人民共和国,湖南省,430000,常德市,430700,桃源县,430725,415700
1915,中华人民共和国,湖南省,430000,常德市,430700,石门县,430726,415300
1916,中华人民共和国,湖南省,430000,常德市,430700,津市市,430781,415400
1917,中华人民共和国,湖南省,430000,常德市,430700,其它区,430782,415000
1918,中华人民共和国,湖南省,430000,张家界市,430800,永定区,430802,427000
1919,中华人民共和国,湖南省,430000,张家界市,430800,武陵源区,430811,427400
1920,中华人民共和国,湖南省,430000,张家界市,430800,慈利县,430821,427200
1921,中华人民共和国,湖南省,430000,张家界市,430800,桑植县,430822,427100
1922,中华人民共和国,湖南省,430000,张家界市,430800,其它区,430823,427000
1923,中华人民共和国,湖南省,430000,益阳市,430900,资阳区,430902,413000
1924,中华人民共和国,湖南省,430000,益阳市,430900,赫山区,430903,413002
1925,中华人民共和国,湖南省,430000,益阳市,430900,南县,430921,413200
1926,中华人民共和国,湖南省,430000,益阳市,430900,桃江县,430922,413400
1927,中华人民共和国,湖南省,430000,益阳市,430900,安化县,430923,413500
1928,中华人民共和国,湖南省,430000,益阳市,430900,沅江市,430981,413100
1929,中华人民共和国,湖南省,430000,益阳市,430900,其它区,430982,413000
1930,中华人民共和国,湖南省,430000,郴州市,431000,北湖区,431002,423000
1931,中华人民共和国,湖南省,430000,郴州市,431000,苏仙区,431003,423000
1932,中华人民共和国,湖南省,430000,郴州市,431000,桂阳县,431021,424400
1933,中华人民共和国,湖南省,430000,郴州市,431000,宜章县,431022,424200
1934,中华人民共和国,湖南省,430000,郴州市,431000,永兴县,431023,423300
1935,中华人民共和国,湖南省,430000,郴州市,431000,嘉禾县,431024,424500
1936,中华人民共和国,湖南省,430000,郴州市,431000,临武县,431025,424300
1937,中华人民共和国,湖南省,430000,郴州市,431000,汝城县,431026,424100
1938,中华人民共和国,湖南省,430000,郴州市,431000,桂东县,431027,423500
1939,中华人民共和国,湖南省,430000,郴州市,431000,安仁县,431028,423600
1940,中华人民共和国,湖南省,430000,郴州市,431000,资兴市,431081,423400
1941,中华人民共和国,湖南省,430000,郴州市,431000,其它区,431082,423000
1942,中华人民共和国,湖南省,430000,永州市,431100,零陵区,431102,425007
1943,中华人民共和国,湖南省,430000,永州市,431100,冷水滩区,431103,425000
1944,中华人民共和国,湖南省,430000,永州市,431100,祁阳县,431121,426100
1945,中华人民共和国,湖南省,430000,永州市,431100,东安县,431122,425900
1946,中华人民共和国,湖南省,430000,永州市,431100,双牌县,431123,425200
1947,中华人民共和国,湖南省,430000,永州市,431100,道县,431124,425300
1948,中华人民共和国,湖南省,430000,永州市,431100,江永县,431125,425400
1949,中华人民共和国,湖南省,430000,永州市,431100,宁远县,431126,425600
1950,中华人民共和国,湖南省,430000,永州市,431100,蓝山县,431127,425800
1951,中华人民共和国,湖南省,430000,永州市,431100,新田县,431128,425700
1952,中华人民共和国,湖南省,430000,永州市,431100,江华瑶族自治县,431129,425500
1953,中华人民共和国,湖南省,430000,永州市,431100,其它区,431130,425000
1954,中华人民共和国,湖南省,430000,怀化市,431200,鹤城区,431202,418000
1955,中华人民共和国,湖南省,430000,怀化市,431200,中方县,431221,418005
1956,中华人民共和国,湖南省,430000,怀化市,431200,沅陵县,431222,419600
1957,中华人民共和国,湖南省,430000,怀化市,431200,辰溪县,431223,419500
1958,中华人民共和国,湖南省,430000,怀化市,431200,溆浦县,431224,419300
1959,中华人民共和国,湖南省,430000,怀化市,431200,会同县,431225,418300
1960,中华人民共和国,湖南省,430000,怀化市,431200,麻阳苗族自治县,431226,419400
1961,中华人民共和国,湖南省,430000,怀化市,431200,新晃侗族自治县,431227,419200
1962,中华人民共和国,湖南省,430000,怀化市,431200,芷江侗族自治县,431228,419100
1963,中华人民共和国,湖南省,430000,怀化市,431200,靖州苗族侗族自治县,431229,418400
1964,中华人民共和国,湖南省,430000,怀化市,431200,通道侗族自治县,431230,418500
1965,中华人民共和国,湖南省,430000,怀化市,431200,洪江市,431281,418200
1966,中华人民共和国,湖南省,430000,怀化市,431200,其它区,431282,418000
1967,中华人民共和国,湖南省,430000,娄底市,431300,娄星区,431302,417000
1968,中华人民共和国,湖南省,430000,娄底市,431300,双峰县,431321,417700
1969,中华人民共和国,湖南省,430000,娄底市,431300,新化县,431322,417600
1970,中华人民共和国,湖南省,430000,娄底市,431300,冷水江市,431381,417500
1971,中华人民共和国,湖南省,430000,娄底市,431300,涟源市,431382,417100
1972,中华人民共和国,湖南省,430000,娄底市,431300,其它区,431383,417000
1973,中华人民共和国,湖南省,430000,湘西土家族苗族自治州,433100,吉首市,433101,416000
1974,中华人民共和国,湖南省,430000,湘西土家族苗族自治州,433100,泸溪县,433122,416100
1975,中华人民共和国,湖南省,430000,湘西土家族苗族自治州,433100,凤凰县,433123,416200
1976,中华人民共和国,湖南省,430000,湘西土家族苗族自治州,433100,花垣县,433124,416400
1977,中华人民共和国,湖南省,430000,湘西土家族苗族自治州,433100,保靖县,433125,416500
1978,中华人民共和国,湖南省,430000,湘西土家族苗族自治州,433100,古丈县,433126,416300
1979,中华人民共和国,湖南省,430000,湘西土家族苗族自治州,433100,永顺县,433127,416700
1980,中华人民共和国,湖南省,430000,湘西土家族苗族自治州,433100,龙山县,433130,416800
1981,中华人民共和国,湖南省,430000,湘西土家族苗族自治州,433100,其它区,433131,416000
1982,中华人民共和国,广东省,440000,广州市,440100,荔湾区,440103,510145
1983,中华人民共和国,广东省,440000,广州市,440100,越秀区,440104,510180
1984,中华人民共和国,广东省,440000,广州市,440100,海珠区,440105,510220
1985,中华人民共和国,广东省,440000,广州市,440100,天河区,440106,510510
1986,中华人民共和国,广东省,440000,广州市,440100,白云区,440111,510440
1987,中华人民共和国,广东省,440000,广州市,440100,黄埔区,440112,510700
1988,中华人民共和国,广东省,440000,广州市,440100,番禺区,440113,511400
1989,中华人民共和国,广东省,440000,广州市,440100,花都区,440114,510800
1990,中华人民共和国,广东省,440000,广州市,440100,南沙区,440115,510000
1991,中华人民共和国,广东省,440000,广州市,440100,萝岗区,440116,510000
1992,中华人民共和国,广东省,440000,广州市,440100,增城市,440183,511300
1993,中华人民共和国,广东省,440000,广州市,440100,从化市,440184,510900
1994,中华人民共和国,广东省,440000,广州市,440100,东山区,440188,510000
1995,中华人民共和国,广东省,440000,广州市,440100,其它区,440189,510000
1996,中华人民共和国,广东省,440000,韶关市,440200,武江区,440203,512026
1997,中华人民共和国,广东省,440000,韶关市,440200,浈江区,440204,512023
1998,中华人民共和国,广东省,440000,韶关市,440200,曲江区,440205,512100
1999,中华人民共和国,广东省,440000,韶关市,440200,始兴县,440222,512500
2000,中华人民共和国,广东省,440000,韶关市,440200,仁化县,440224,512300
2001,中华人民共和国,广东省,440000,韶关市,440200,翁源县,440229,512600
2002,中华人民共和国,广东省,440000,韶关市,440200,乳源瑶族自治县,440232,512700
2003,中华人民共和国,广东省,440000,韶关市,440200,新丰县,440233,511100
2004,中华人民共和国,广东省,440000,韶关市,440200,乐昌市,440281,512200
2005,中华人民共和国,广东省,440000,韶关市,440200,南雄市,440282,512400
2006,中华人民共和国,广东省,440000,韶关市,440200,其它区,440283,512000
2007,中华人民共和国,广东省,440000,深圳市,440300,罗湖区,440303,518002
2008,中华人民共和国,广东省,440000,深圳市,440300,福田区,440304,518031
2009,中华人民共和国,广东省,440000,深圳市,440300,南山区,440305,518052
2010,中华人民共和国,广东省,440000,深圳市,440300,宝安区,440306,518101
2011,中华人民共和国,广东省,440000,深圳市,440300,龙岗区,440307,518116
2012,中华人民共和国,广东省,440000,深圳市,440300,盐田区,440308,518083
2013,中华人民共和国,广东省,440000,深圳市,440300,其它区,440309,518000
2014,中华人民共和国,广东省,440000,珠海市,440400,香洲区,440402,519000
2015,中华人民共和国,广东省,440000,珠海市,440400,斗门区,440403,519100
2016,中华人民共和国,广东省,440000,珠海市,440400,金湾区,440404,519090
2017,中华人民共和国,广东省,440000,珠海市,440400,金唐区,440486,519000
2018,中华人民共和国,广东省,440000,珠海市,440400,南湾区,440487,519000
2019,中华人民共和国,广东省,440000,珠海市,440400,其它区,440488,519000
2020,中华人民共和国,广东省,440000,汕头市,440500,龙湖区,440507,515041
2021,中华人民共和国,广东省,440000,汕头市,440500,金平区,440511,515041
2022,中华人民共和国,广东省,440000,汕头市,440500,濠江区,440512,515071
2023,中华人民共和国,广东省,440000,汕头市,440500,潮阳区,440513,515100
2024,中华人民共和国,广东省,440000,汕头市,440500,潮南区,440514,515144
2025,中华人民共和国,广东省,440000,汕头市,440500,澄海区,440515,515800
2026,中华人民共和国,广东省,440000,汕头市,440500,南澳县,440523,515900
2027,中华人民共和国,广东省,440000,汕头市,440500,其它区,440524,515000
2028,中华人民共和国,广东省,440000,佛山市,440600,禅城区,440604,528000
2029,中华人民共和国,广东省,440000,佛山市,440600,南海区,440605,528200
2030,中华人民共和国,广东省,440000,佛山市,440600,顺德区,440606,528300
2031,中华人民共和国,广东省,440000,佛山市,440600,三水区,440607,528100
2032,中华人民共和国,广东省,440000,佛山市,440600,高明区,440608,528500
2033,中华人民共和国,广东省,440000,佛山市,440600,其它区,440609,528000
2034,中华人民共和国,广东省,440000,江门市,440700,蓬江区,440703,529051
2035,中华人民共和国,广东省,440000,江门市,440700,江海区,440704,529000
2036,中华人民共和国,广东省,440000,江门市,440700,新会区,440705,529100
2037,中华人民共和国,广东省,440000,江门市,440700,台山市,440781,529200
2038,中华人民共和国,广东省,440000,江门市,440700,开平市,440783,529300
2039,中华人民共和国,广东省,440000,江门市,440700,鹤山市,440784,529700
2040,中华人民共和国,广东省,440000,江门市,440700,恩平市,440785,529400
2041,中华人民共和国,广东省,440000,江门市,440700,其它区,440786,529000
2042,中华人民共和国,广东省,440000,湛江市,440800,赤坎区,440802,524033
2043,中华人民共和国,广东省,440000,湛江市,440800,霞山区,440803,524002
2044,中华人民共和国,广东省,440000,湛江市,440800,坡头区,440804,524057
2045,中华人民共和国,广东省,440000,湛江市,440800,麻章区,440811,524003
2046,中华人民共和国,广东省,440000,湛江市,440800,遂溪县,440823,524300
2047,中华人民共和国,广东省,440000,湛江市,440800,徐闻县,440825,524100
2048,中华人民共和国,广东省,440000,湛江市,440800,廉江市,440881,524400
2049,中华人民共和国,广东省,440000,湛江市,440800,雷州市,440882,524200
2050,中华人民共和国,广东省,440000,湛江市,440800,吴川市,440883,524500
2051,中华人民共和国,广东省,440000,湛江市,440800,其它区,440884,524000
2052,中华人民共和国,广东省,440000,茂名市,440900,茂南区,440902,525011
2053,中华人民共和国,广东省,440000,茂名市,440900,茂港区,440903,525027
2054,中华人民共和国,广东省,440000,茂名市,440900,电白县,440923,525400
2055,中华人民共和国,广东省,440000,茂名市,440900,高州市,440981,525200
2056,中华人民共和国,广东省,440000,茂名市,440900,化州市,440982,525100
2057,中华人民共和国,广东省,440000,茂名市,440900,信宜市,440983,525300
2058,中华人民共和国,广东省,440000,茂名市,440900,其它区,440984,525000
2059,中华人民共和国,广东省,440000,肇庆市,441200,端州区,441202,526040
2060,中华人民共和国,广东省,440000,肇庆市,441200,鼎湖区,441203,526070
2061,中华人民共和国,广东省,440000,肇庆市,441200,广宁县,441223,526300
2062,中华人民共和国,广东省,440000,肇庆市,441200,怀集县,441224,526400
